,angle_id,angle_val,frame_name,travelled_dist
974,"[114, 114, 114, 113, 113, 113, 113, 113, 113, 114]","[-0.05235987901687622, -0.05585053563117981, -0.0593411959707737, -0.06457718461751938, -0.06457718461751938, -0.07304993242109337, -0.07002273936882109, -0.06255925477998936, -0.0625478632730978, -0.05296937084161257]",center/1479424264589387855.jpg,"[0.0, 2.4647970387539027, 4.588035509493796, 7.135921669951461, 9.363406946522435, 11.486645415469901, 14.034531577945693, 16.262017021422192, 18.578340931736598, 20.933141652379483]"
975,"[114, 114, 113, 113, 113, 113, 113, 113, 114, 114]","[-0.05235987901687622, -0.057595863938331604, -0.06174312864587428, -0.06457718461751938, -0.0686970345433826, -0.07330382615327835, -0.06397062283167276, -0.06224184137153532, -0.05819081667488213, -0.05467451902143328]",center/1479424264639346448.jpg,"[0.0, 2.384901134207832, 4.768187265884736, 6.891425735032346, 9.526814334300987, 11.650052803749313, 13.94072379115552, 16.41460929373463, 18.5378477620217, 20.85381775252312]"
976,"[114, 114, 113, 113, 113, 113, 113, 113, 114, 114]","[-0.05585053563117981, -0.0593411959707737, -0.06457718461751938, -0.06457718461751938, -0.07304993242109337, -0.07002273936882109, -0.06255925477998936, -0.0625478632730978, -0.05296937084161257, -0.05585053563117981]",center/1479424264689322391.jpg,"[0.0, 2.1232384707398935, 4.671124631197558, 6.898609907768531, 9.021848376715997, 11.569734539191789, 13.797219982668288, 16.113543892982698, 18.468344613625582, 20.59158308284487]"
977,"[114, 113, 113, 113, 113, 113, 113, 114, 114, 114]","[-0.057595863938331604, -0.06174312864587428, -0.06457718461751938, -0.0686970345433826, -0.07330382615327835, -0.06397062283167276, -0.06224184137153532, -0.05819081667488213, -0.05467451902143328, -0.05006104504573994]",center/1479424264739238554.jpg,"[0.0, 2.383286131676903, 4.5065246008245134, 7.141913200093153, 9.26515166954148, 11.555822656947687, 14.029708159526798, 16.152946627813865, 18.468916618315284, 20.918468424549413]"
978,"[114, 113, 113, 113, 113, 113, 113, 114, 114, 114]","[-0.0593411959707737, -0.06457718461751938, -0.06457718461751938, -0.07304993242109337, -0.07002273936882109, -0.06255925477998936, -0.0625478632730978, -0.05296937084161257, -0.05585053563117981, -0.04712389037013054]",center/1479424264789230368.jpg,"[0.0, 2.5478861604576646, 4.775371437028638, 6.898609905976105, 9.446496068451896, 11.673981511928396, 13.990305422242804, 16.34510614288569, 18.46834461210498, 21.10373352038171]"
979,"[113, 113, 113, 113, 113, 113, 114, 114, 114, 114]","[-0.06174312864587428, -0.06457718461751938, -0.0686970345433826, -0.07330382615327835, -0.06397062283167276, -0.06224184137153532, -0.05819081667488213, -0.05467451902143328, -0.05006104504573994, -0.04712389037013054]",center/1479424264839296271.jpg,"[0.0, 2.1232384691476103, 4.75862706841625, 6.881865537864577, 9.172536525270786, 11.646422027849898, 13.769660496136964, 16.085630486638387, 18.535182292872516, 20.658420763153806]"
980,"[113, 113, 113, 113, 113, 113, 114, 114, 114, 114]","[-0.06457718461751938, -0.06457718461751938, -0.07304993242109337, -0.07002273936882109, -0.06255925477998936, -0.0625478632730978, -0.05296937084161257, -0.05585053563117981, -0.04712389037013054, -0.049206551788354425]",center/1479424264889295835.jpg,"[0.0, 2.2274852765709734, 4.35072374551844, 6.898609907994231, 9.126095351470731, 11.442419261785139, 13.797219982428025, 15.920458451647313, 18.555847359924044, 20.679085828078]"
981,"[113, 113, 113, 113, 113, 114, 114, 114, 114, 114]","[-0.06457718461751938, -0.0686970345433826, -0.07330382615327835, -0.06397062283167276, -0.06224184137153532, -0.05819081667488213, -0.05467451902143328, -0.05006104504573994, -0.04712389037013054, -0.04712389037013054]",center/1479424264939236571.jpg,"[0.0, 2.63538859926864, 4.758627068716967, 7.049298056123175, 9.523183558702287, 11.646422026989354, 13.962392017490775, 16.411943823724904, 18.535182294006194, 21.083068454871363]"
982,"[113, 113, 113, 113, 113, 114, 114, 114, 114, 114]","[-0.06457718461751938, -0.07304993242109337, -0.07002273936882109, -0.06255925477998936, -0.0625478632730978, -0.05296937084161257, -0.05585053563117981, -0.04712389037013054, -0.049206551788354425, -0.04712389037013054]",center/1479424264989389805.jpg,"[0.0, 2.123238468947467, 4.671124631423258, 6.898610074899758, 9.214933985214167, 11.569734705857053, 13.692973175076341, 16.328362083353074, 18.45160055150703, 20.574839020351604]"
983,"[113, 113, 113, 113, 114, 114, 114, 114, 114, 114]","[-0.0686970345433826, -0.07330382615327835, -0.06397062283167276, -0.06224184137153532, -0.05819081667488213, -0.05467451902143328, -0.05006104504573994, -0.04712389037013054, -0.04712389037013054, -0.05061454698443413]",center/1479424265039276356.jpg,"[0.0, 2.1232384694483266, 4.413909456854535, 6.887794959433647, 9.011033427720713, 11.327003418222134, 13.776555224456263, 15.899793694737554, 18.447679855602722, 20.570918325059584]"
984,"[113, 113, 113, 113, 114, 114, 114, 114, 114, 114]","[-0.07304993242109337, -0.07002273936882109, -0.06255925477998936, -0.0625478632730978, -0.05296937084161257, -0.05585053563117981, -0.04712389037013054, -0.049206551788354425, -0.04712389037013054, -0.04886921867728233]",center/1479424265089305817.jpg,"[0.0, 2.5478861624757916, 4.775371605952291, 7.091695516266698, 9.446496236909585, 11.569734706128873, 14.205123614405606, 16.32836208255956, 18.451600551404134, 21.000826395477656]"
985,"[113, 113, 113, 114, 114, 114, 114, 114, 114, 114]","[-0.07330382615327835, -0.06397062283167276, -0.06224184137153532, -0.05819081667488213, -0.05467451902143328, -0.05006104504573994, -0.04712389037013054, -0.04712389037013054, -0.05061454698443413, -0.049367069137195685]",center/1479424265139469345.jpg,"[0.0, 2.290670987406208, 4.7645564899853206, 6.887794958272387, 9.203764948773808, 11.653316755007936, 13.776555225289226, 16.324441386154394, 18.447679855611256, 20.675165715715046]"
986,"[113, 113, 113, 114, 114, 114, 114, 114, 114, 114]","[-0.07002273936882109, -0.06255925477998936, -0.0625478632730978, -0.05296937084161257, -0.05585053563117981, -0.04712389037013054, -0.049206551788354425, -0.04712389037013054, -0.04886921867728233, -0.05373340452577491]",center/1479424265189921183.jpg,"[0.0, 2.2274854434764997, 4.543809353790907, 6.898610074433794, 9.021848543653082, 11.657237451929815, 13.780475920083772, 15.903714388928346, 18.45294023300187, 20.665406517534638]"
987,"[113, 113, 114, 114, 114, 114, 114, 114, 114, 114]","[-0.06397062283167276, -0.06224184137153532, -0.05819081667488213, -0.05467451902143328, -0.05006104504573994, -0.04712389037013054, -0.04712389037013054, -0.05061454698443413, -0.049367069137195685, -0.05633707280333855]",center/1479424265239334270.jpg,"[0.0, 2.473885502579112, 4.597123970866178, 6.913093961367599, 9.362645767601727, 11.485884237883017, 14.033770398748185, 16.157008868205047, 18.384494728308837, 20.932380890721934]"
988,"[113, 113, 114, 114, 114, 114, 114, 114, 114, 114]","[-0.06255925477998936, -0.0625478632730978, -0.05296937084161257, -0.05585053563117981, -0.04712389037013054, -0.049206551788354425, -0.04712389037013054, -0.04886921867728233, -0.05373340452577491, -0.05894831123491606]",center/1479424265289376069.jpg,"[0.0, 2.3163239103144075, 4.671124630957294, 6.794363100176582, 9.429752008453315, 11.552990476607272, 13.676228945451847, 16.22545478952537, 18.43792107405814, 20.56115954164019]"
989,"[113, 114, 114, 114, 114, 114, 114, 114, 114, 113]","[-0.06224184137153532, -0.05819081667488213, -0.05467451902143328, -0.05006104504573994, -0.04712389037013054, -0.04712389037013054, -0.05061454698443413, -0.049367069137195685, -0.05633707280333855, -0.06283185631036758]",center/1479424265339320987.jpg,"[0.0, 2.123238468287066, 4.439208458788487, 6.888760265022616, 9.011998735303905, 11.559884896169073, 13.683123365625935, 15.910609225729726, 18.458495388142822, 20.581733856075676]"
990,"[113, 114, 114, 114, 114, 114, 114, 114, 114, 113]","[-0.0625478632730978, -0.05296937084161257, -0.05585053563117981, -0.04712389037013054, -0.049206551788354425, -0.04712389037013054, -0.04886921867728233, -0.05373340452577491, -0.05894831123491606, -0.06283185631036758]",center/1479424265389397862.jpg,"[0.0, 2.3548007206428863, 4.478039189862175, 7.1134280981389075, 9.236666566292865, 11.359905035137439, 13.909130879210963, 16.121597163743733, 18.244835631325785, 20.792721793674723]"
991,"[114, 114, 114, 114, 114, 114, 114, 114, 113, 113]","[-0.05819081667488213, -0.05467451902143328, -0.05006104504573994, -0.04712389037013054, -0.04712389037013054, -0.05061454698443413, -0.049367069137195685, -0.05633707280333855, -0.06283185631036758, -0.06852479553927004]",center/1479424265439307002.jpg,"[0.0, 2.3159699905014204, 4.765521796735549, 6.888760267016839, 9.436646427882007, 11.559884897338868, 13.787370757442659, 16.335256919855755, 18.45849538778861, 20.581733856416108]"
992,"[114, 114, 114, 114, 114, 114, 114, 114, 113, 113]","[-0.05296937084161257, -0.05585053563117981, -0.04712389037013054, -0.049206551788354425, -0.04712389037013054, -0.04886921867728233, -0.05373340452577491, -0.05894831123491606, -0.06283185631036758, -0.07419947681960792]",center/1479424265489368418.jpg,"[0.0, 2.1232384692192885, 4.758627377496021, 6.881865845649978, 9.005104314494552, 11.554330158568074, 13.766796443100844, 15.890034910682896, 18.437921073031834, 20.66540713227623]"
993,"[114, 114, 114, 114, 114, 114, 114, 113, 113, 113]","[-0.05467451902143328, -0.05006104504573994, -0.04712389037013054, -0.04712389037013054, -0.05061454698443413, -0.049367069137195685, -0.05633707280333855, -0.06283185631036758, -0.06852479553927004, -0.07679449021816254]",center/1479424265539418782.jpg,"[0.0, 2.449551806234129, 4.572790276515419, 7.120676437380587, 9.24391490683745, 11.47140076694124, 14.019286929354337, 16.14252539728719, 18.26576386591469, 20.90115312825336]"
994,"[114, 114, 114, 114, 114, 114, 114, 113, 113, 113]","[-0.05585053563117981, -0.04712389037013054, -0.049206551788354425, -0.04712389037013054, -0.04886921867728233, -0.05373340452577491, -0.05894831123491606, -0.06283185631036758, -0.07419947681960792, -0.07679449021816254]",center/1479424265589357122.jpg,"[0.0, 2.6353889082767323, 4.758627376430689, 6.8818658452752635, 9.431091689348786, 11.643557973881556, 13.766796441463608, 16.314682603812546, 18.54216866305694, 20.66540713137978]"
995,"[114, 114, 114, 114, 114, 114, 113, 113, 113, 113]","[-0.05006104504573994, -0.04712389037013054, -0.04712389037013054, -0.05061454698443413, -0.049367069137195685, -0.05633707280333855, -0.06283185631036758, -0.06852479553927004, -0.07679449021816254, -0.07636804122782426]",center/1479424265639399240.jpg,"[0.0, 2.12323847028129, 4.6711246311464585, 6.79436310060332, 9.02184896070711, 11.569735123120207, 13.692973591053063, 15.816212059680561, 18.45160132201923, 20.57483978947535]"
996,"[114, 114, 114, 114, 114, 114, 113, 113, 113, 113]","[-0.04712389037013054, -0.049206551788354425, -0.04712389037013054, -0.04886921867728233, -0.05373340452577491, -0.05894831123491606, -0.06283185631036758, -0.07419947681960792, -0.07679449021816254, -0.07549242425528924]",center/1479424265689393308.jpg,"[0.0, 2.1232384681539567, 4.246476936998532, 6.7957027810720545, 9.008169065604825, 11.131407533186877, 13.679293695535813, 15.90677975478021, 18.03001822310305, 20.368691246912142]"
997,"[114, 114, 114, 114, 114, 113, 113, 113, 113, 113]","[-0.04712389037013054, -0.04712389037013054, -0.05061454698443413, -0.049367069137195685, -0.05633707280333855, -0.06283185631036758, -0.06852479553927004, -0.07679449021816254, -0.07636804122782426, -0.075467181306621]",center/1479424265739422627.jpg,"[0.0, 2.5478861608651684, 4.67112463032203, 6.898610490425821, 9.446496652838917, 11.569735120771773, 13.692973589399271, 16.32836285173794, 18.45160131919406, 20.574839787408493]"
998,"[114, 114, 114, 114, 114, 113, 113, 113, 113, 113]","[-0.049206551788354425, -0.04712389037013054, -0.04886921867728233, -0.05373340452577491, -0.05894831123491606, -0.06283185631036758, -0.07419947681960792, -0.07679449021816254, -0.07549242425528924, -0.07679449021816254]",center/1479424265789432371.jpg,"[0.0, 2.1232384688445745, 4.672464312918097, 6.884930597450868, 9.00816906503292, 11.556055227381856, 13.783541286626253, 15.906779754949094, 18.24545277875819, 20.577904386201144]"
999,"[114, 114, 114, 114, 113, 113, 113, 113, 113, 113]","[-0.04712389037013054, -0.05061454698443413, -0.049367069137195685, -0.05633707280333855, -0.06283185631036758, -0.06852479553927004, -0.07679449021816254, -0.07636804122782426, -0.075467181306621, -0.07210149135488209]",center/1479424265839412576.jpg,"[0.0, 2.123238469456862, 4.350724329560654, 6.898610491973749, 9.021848959906604, 11.145087428534103, 13.78047669087277, 15.903715158328893, 18.026953626543325, 20.150192096084574]"
1000,"[114, 114, 114, 114, 113, 113, 113, 113, 113, 114]","[-0.04712389037013054, -0.04886921867728233, -0.05373340452577491, -0.05894831123491606, -0.06283185631036758, -0.07419947681960792, -0.07679449021816254, -0.07549242425528924, -0.07679449021816254, -0.05774503664688169]",center/1479424265889436500.jpg,"[0.0, 2.549225844073523, 4.761692128606294, 6.8849305961883465, 9.432816758537284, 11.66030281778168, 13.783541286104521, 16.122214309913616, 18.45466591735657, 20.577904385921258]"
1001,"[114, 114, 114, 113, 113, 113, 113, 113, 113, 115]","[-0.05061454698443413, -0.049367069137195685, -0.05633707280333855, -0.06283185631036758, -0.06852479553927004, -0.07679449021816254, -0.07636804122782426, -0.075467181306621, -0.07210149135488209, -0.03897482243300043]",center/1479424265939423695.jpg,"[0.0, 2.2274858601037915, 4.775372022516887, 6.898610490449743, 9.021848959077241, 11.65723822141591, 13.780476688872032, 15.903715157086463, 18.026953626627712, 20.66234307174352]"
1002,"[114, 114, 114, 113, 113, 113, 113, 113, 114, 115]","[-0.04886921867728233, -0.05373340452577491, -0.05894831123491606, -0.06283185631036758, -0.07419947681960792, -0.07679449021816254, -0.07549242425528924, -0.07679449021816254, -0.05774503664688169, -0.031905066738308285]",center/1479424265989561601.jpg,"[0.0, 2.2124662845327707, 4.3357047521148235, 6.88359091446376, 9.111076973708155, 11.234315442030995, 13.57298846584009, 15.905440073283046, 18.028678541847732, 20.25616487128179]"
1003,"[114, 114, 113, 113, 113, 113, 113, 113, 115, 115]","[-0.049367069137195685, -0.05633707280333855, -0.06283185631036758, -0.06852479553927004, -0.07679449021816254, -0.07636804122782426, -0.075467181306621, -0.07210149135488209, -0.03897482243300043, -0.03179170478822346]",center/1479424266039502161.jpg,"[0.0, 2.5478861624130955, 4.67112463034595, 6.794363098973449, 9.429752361312117, 11.55299082876824, 13.676229296982669, 15.799467766523916, 18.434857211639727, 20.558095680598573]"
1004,"[114, 114, 113, 113, 113, 113, 113, 114, 115, 115]","[-0.05373340452577491, -0.05894831123491606, -0.06283185631036758, -0.07419947681960792, -0.07679449021816254, -0.07549242425528924, -0.07679449021816254, -0.05774503664688169, -0.031905066738308285, -0.03316125646233559]",center/1479424266089556594.jpg,"[0.0, 2.123238467582053, 4.67112462993099, 6.898610689175386, 9.021849157498226, 11.36052218130732, 13.692973788750276, 15.816212257314962, 18.04369858674902, 20.16693705511762]"
1005,"[114, 113, 113, 113, 113, 113, 113, 115, 115, 115]","[-0.05633707280333855, -0.06283185631036758, -0.06852479553927004, -0.07679449021816254, -0.07636804122782426, -0.075467181306621, -0.07210149135488209, -0.03897482243300043, -0.03179170478822346, -0.03316125646233559]",center/1479424266139492388.jpg,"[0.0, 2.1232384679328553, 4.246476936560353, 6.881866198899022, 9.005104666355145, 11.128343134569576, 13.251581604110823, 15.886971049226634, 18.01020951818548, 20.133447986947584]"
1006,"[114, 113, 113, 113, 113, 113, 114, 115, 115, 115]","[-0.05894831123491606, -0.06283185631036758, -0.07419947681960792, -0.07679449021816254, -0.07549242425528924, -0.07679449021816254, -0.05774503664688169, -0.031905066738308285, -0.03316125646233559, -0.03316125646233559]",center/1479424266189464284.jpg,"[0.0, 2.5478861623489366, 4.775372221593333, 6.898610689916174, 9.237283713725269, 11.569735321168224, 13.69297378973291, 15.920460119166968, 18.04369858753557, 20.38286596118154]"
1007,"[113, 113, 113, 113, 113, 113, 115, 115, 115, 115]","[-0.06283185631036758, -0.06852479553927004, -0.07679449021816254, -0.07636804122782426, -0.075467181306621, -0.07210149135488209, -0.03897482243300043, -0.03179170478822346, -0.03316125646233559, -0.03316125646233559]",center/1479424266239550231.jpg,"[0.0, 2.123238468627498, 4.758627730966166, 6.881866198422289, 9.005104666636718, 11.128343136177966, 13.763732581293777, 15.886971050252622, 18.010209519014726, 20.133447987842256]"
1008,"[113, 113, 113, 113, 113, 114, 115, 115, 115, 115]","[-0.06283185631036758, -0.07419947681960792, -0.07679449021816254, -0.07549242425528924, -0.07679449021816254, -0.05774503664688169, -0.031905066738308285, -0.03316125646233559, -0.03316125646233559, -0.03316125646233559]",center/1479424266289406080.jpg,"[0.0, 2.227486059244396, 4.350724527567236, 6.689397551376331, 9.021849158819286, 11.145087627383973, 13.37257395681803, 15.495812425186632, 17.834979798832602, 20.166937056775293]"
1009,"[113, 113, 113, 113, 113, 115, 115, 115, 115, 115]","[-0.06852479553927004, -0.07679449021816254, -0.07636804122782426, -0.075467181306621, -0.07210149135488209, -0.03897482243300043, -0.03179170478822346, -0.03316125646233559, -0.03316125646233559, -0.02967059798538685]",center/1479424266339443022.jpg,"[0.0, 2.6353892623386685, 4.7586277297947905, 6.881866198009221, 9.00510466755047, 11.64049411266628, 13.763732581625126, 15.886971050387231, 18.01020951921476, 20.133447987214836]"
1010,"[113, 113, 113, 113, 114, 115, 115, 115, 115, 115]","[-0.07419947681960792, -0.07679449021816254, -0.07549242425528924, -0.07679449021816254, -0.05774503664688169, -0.031905066738308285, -0.03316125646233559, -0.03316125646233559, -0.03316125646233559, -0.02967059798538685]",center/1479424266389477653.jpg,"[0.0, 2.1232384683228402, 4.461911492131936, 6.794363099574891, 8.917601568139577, 11.145087897573635, 13.268326365942237, 15.607493739588206, 17.939450997530894, 20.062689465665795]"
1011,"[113, 113, 113, 113, 115, 115, 115, 115, 115, 115]","[-0.07679449021816254, -0.07636804122782426, -0.075467181306621, -0.07210149135488209, -0.03897482243300043, -0.03179170478822346, -0.03316125646233559, -0.03316125646233559, -0.02967059798538685, -0.02967059798538685]",center/1479424266439498279.jpg,"[0.0, 2.123238467456122, 4.246476935670552, 6.3697154052117995, 9.00510485032761, 11.128343319286456, 13.251581788048561, 15.374820256876093, 17.498058724876167, 19.621297193573326]"
1012,"[113, 113, 113, 114, 115, 115, 115, 115, 115, 115]","[-0.07679449021816254, -0.07549242425528924, -0.07679449021816254, -0.05774503664688169, -0.031905066738308285, -0.03316125646233559, -0.03316125646233559, -0.03316125646233559, -0.02967059798538685, -0.0349841026253479]",center/1479424266489528289.jpg,"[0.0, 2.338673023809095, 4.6711246312520505, 6.794363099816737, 9.021849429250794, 11.145087897619394, 13.484255271265363, 15.816212529208052, 17.939450997342952, 20.062689466023354]"
1013,"[113, 113, 113, 115, 115, 115, 115, 115, 115, 114]","[-0.07636804122782426, -0.075467181306621, -0.07210149135488209, -0.03897482243300043, -0.03179170478822346, -0.03316125646233559, -0.03316125646233559, -0.02967059798538685, -0.02967059798538685, -0.04980301833241363]",center/1479424266539501845.jpg,"[0.0, 2.1232384682144305, 4.246476937755679, 6.88186638287149, 9.005104851830335, 11.128343320592439, 13.251581789419971, 15.374820257420044, 17.4980587261172, 19.924799655896127]"
1014,"[113, 113, 114, 115, 115, 115, 115, 115, 115, 113]","[-0.07549242425528924, -0.07679449021816254, -0.05774503664688169, -0.031905066738308285, -0.03316125646233559, -0.03316125646233559, -0.03316125646233559, -0.02967059798538685, -0.0349841026253479, -0.06167933137803239]",center/1479424266589574375.jpg,"[0.0, 2.332451607442955, 4.455690076007642, 6.683176405441699, 8.8064148738103, 11.14558224745627, 13.477539505398958, 15.600777973533859, 17.72401644221426, 19.951503093824535]"
1015,"[113, 113, 115, 115, 115, 115, 115, 115, 114, 113]","[-0.075467181306621, -0.07210149135488209, -0.03897482243300043, -0.03179170478822346, -0.03316125646233559, -0.03316125646233559, -0.02967059798538685, -0.02967059798538685, -0.04980301833241363, -0.07040094410037856]",center/1479424266639525913.jpg,"[0.0, 2.123238469541248, 4.758627914657058, 6.881866383615904, 9.005104852378008, 11.12834332120554, 13.251581789205613, 15.37482025790277, 17.8015611876817, 20.141266406399627]"
1016,"[113, 114, 115, 115, 115, 115, 115, 115, 113, 112]","[-0.07679449021816254, -0.05774503664688169, -0.031905066738308285, -0.03316125646233559, -0.03316125646233559, -0.03316125646233559, -0.02967059798538685, -0.0349841026253479, -0.06167933137803239, -0.08025624235558393]",center/1479424266689519918.jpg,"[0.0, 2.1232384685646863, 4.350724797998744, 6.4739632663673445, 8.813130640013314, 11.145087897956003, 13.268326366090903, 15.391564834771305, 17.61905148638158, 19.742289954430877]"
1017,"[113, 115, 115, 115, 115, 115, 115, 114, 113, 112]","[-0.07210149135488209, -0.03897482243300043, -0.03179170478822346, -0.03316125646233559, -0.03316125646233559, -0.02967059798538685, -0.02967059798538685, -0.04980301833241363, -0.07040094410037856, -0.09330753076564591]",center/1479424266739507890.jpg,"[0.0, 2.6353894451158104, 4.758627914074656, 6.88186638283676, 9.005104851664292, 11.128343319664367, 13.251581788361525, 15.678322718140452, 18.01802793685838, 20.14126640404257]"
1018,"[114, 115, 115, 115, 115, 115, 115, 113, 112, 111]","[-0.05774503664688169, -0.031905066738308285, -0.03316125646233559, -0.03316125646233559, -0.03316125646233559, -0.02967059798538685, -0.0349841026253479, -0.06167933137803239, -0.08025624235558393, -0.10527114201104659]",center/1479424266789555432.jpg,"[0.0, 2.2274863294340577, 4.350724797802658, 6.689892171448628, 9.021849429391317, 11.145087897526217, 13.268326366206619, 15.495813017816893, 17.61905148586619, 19.742289954720743]"
1019,"[115, 115, 115, 115, 115, 115, 114, 113, 112, 111]","[-0.03897482243300043, -0.03179170478822346, -0.03316125646233559, -0.03316125646233559, -0.02967059798538685, -0.02967059798538685, -0.04980301833241363, -0.07040094410037856, -0.09330753076564591, -0.10821041464805603]",center/1479424266839538532.jpg,"[0.0, 2.1232384689588453, 4.246476937720949, 6.369715406548481, 8.492953874548554, 10.616192343245713, 13.042933273024639, 15.382638491742568, 17.50587695892676, 19.62911542813432]"
1020,"[115, 115, 115, 115, 115, 115, 113, 112, 111, 111]","[-0.031905066738308285, -0.03316125646233559, -0.03316125646233559, -0.03316125646233559, -0.02967059798538685, -0.0349841026253479, -0.06167933137803239, -0.08025624235558393, -0.10527114201104659, -0.10821041464805603]",center/1479424266889544453.jpg,"[0.0, 2.1232384683686005, 4.4624058420145705, 6.794363099957259, 8.91760156809216, 11.040840036772561, 13.268326688382835, 15.391565156432133, 17.514803625286685, 19.638042093794564]"
1021,"[115, 115, 115, 115, 115, 114, 113, 112, 111, 111]","[-0.03179170478822346, -0.03316125646233559, -0.03316125646233559, -0.02967059798538685, -0.02967059798538685, -0.04980301833241363, -0.07040094410037856, -0.09330753076564591, -0.10821041464805603, -0.10646508634090424]",center/1479424266939570841.jpg,"[0.0, 2.1232384687621044, 4.246476937589636, 6.36971540558971, 8.492953874286869, 10.919694804065795, 13.259400022783723, 15.382638489967913, 17.505876959175474, 19.62911542797069]"
1022,"[115, 115, 115, 115, 115, 113, 112, 111, 111, 111]","[-0.03316125646233559, -0.03316125646233559, -0.03316125646233559, -0.02967059798538685, -0.0349841026253479, -0.06167933137803239, -0.08025624235558393, -0.10527114201104659, -0.10821041464805603, -0.10359295118615286]",center/1479424266989562995.jpg,"[0.0, 2.3391673736459695, 4.6711246315886585, 6.794363099723558, 8.91760156840396, 11.145088220014234, 13.268326688063532, 15.391565156918084, 17.514803625425962, 19.638042093000614]"
1023,"[115, 115, 115, 115, 114, 113, 112, 111, 111, 111]","[-0.03316125646233559, -0.03316125646233559, -0.02967059798538685, -0.02967059798538685, -0.04980301833241363, -0.07040094410037856, -0.09330753076564591, -0.10821041464805603, -0.10646508634090424, -0.10122909396886826]",center/1479424267039569926.jpg,"[0.0, 2.1232384688275316, 4.246476936827605, 6.369715405524763, 8.79645633530369, 11.13616155402162, 13.25940002120581, 15.382638490413369, 17.505876959208585, 19.629115427919434]"
1024,"[115, 115, 115, 115, 113, 112, 111, 111, 111, 111]","[-0.03316125646233559, -0.03316125646233559, -0.02967059798538685, -0.0349841026253479, -0.06167933137803239, -0.08025624235558393, -0.10527114201104659, -0.10821041464805603, -0.10359295118615286, -0.10122909396886826]",center/1479424267089601707.jpg,"[0.0, 2.331957257942689, 4.455195726077589, 6.578434194757991, 8.805920846368265, 10.929159314417562, 13.052397783272115, 15.175636251779991, 17.298874719354643, 19.422113188953226]"
1025,"[115, 115, 115, 114, 113, 112, 111, 111, 111, 111]","[-0.03316125646233559, -0.02967059798538685, -0.02967059798538685, -0.04980301833241363, -0.07040094410037856, -0.09330753076564591, -0.10821041464805603, -0.10646508634090424, -0.10122909396886826, -0.10122909396886826]",center/1479424267139572242.jpg,"[0.0, 2.123238468000074, 4.246476936697232, 6.673217866476159, 9.012923085194089, 11.13616155237828, 13.259400021585838, 15.382638490381055, 17.505876959091903, 19.62911542760841]"
1026,"[115, 115, 115, 113, 112, 111, 111, 111, 111, 111]","[-0.03316125646233559, -0.02967059798538685, -0.0349841026253479, -0.06167933137803239, -0.08025624235558393, -0.10527114201104659, -0.10821041464805603, -0.10359295118615286, -0.10122909396886826, -0.1001335227344935]",center/1479424267189632515.jpg,"[0.0, 2.1232384681349, 4.246476936815302, 6.473963588425576, 8.597202056474874, 10.720440525329426, 12.843678993837303, 14.966917461411953, 17.090155931010536, 19.213394399348623]"
1027,"[115, 115, 114, 113, 112, 111, 111, 111, 111, 111]","[-0.02967059798538685, -0.02967059798538685, -0.04980301833241363, -0.07040094410037856, -0.09330753076564591, -0.10821041464805603, -0.10646508634090424, -0.10122909396886826, -0.10122909396886826, -0.09751542874496089]",center/1479424267239619686.jpg,"[0.0, 2.123238468697158, 4.549979398476085, 6.889684617194013, 9.012923084378205, 11.136161553585763, 13.25940002238098, 15.382638491091829, 17.505876959608337, 19.62911542740976]"
1028,"[115, 115, 113, 112, 111, 111, 111, 111, 111, 112]","[-0.02967059798538685, -0.0349841026253479, -0.06167933137803239, -0.08025624235558393, -0.10527114201104659, -0.10821041464805603, -0.10359295118615286, -0.10122909396886826, -0.1001335227344935, -0.09032845800553613]",center/1479424267289620452.jpg,"[0.0, 2.123238468680402, 4.350725120290676, 6.4739635883399735, 8.597202057194526, 10.720440525702402, 12.843678993277052, 14.966917462875635, 17.090155931213722, 19.31764294710506]"
1029,"[115, 114, 113, 112, 111, 111, 111, 111, 111, 112]","[-0.02967059798538685, -0.04980301833241363, -0.07040094410037856, -0.09330753076564591, -0.10821041464805603, -0.10646508634090424, -0.10122909396886826, -0.10122909396886826, -0.09751542874496089, -0.0890117883682251]",center/1479424267339700570.jpg,"[0.0, 2.426740929778927, 4.766446148496856, 6.8896846156810465, 9.012923084888605, 11.136161553683822, 13.25940002239467, 15.382638490911178, 17.505876958712605, 19.733364006103855]"
1030,"[115, 113, 112, 111, 111, 111, 111, 111, 112, 112]","[-0.0349841026253479, -0.06167933137803239, -0.08025624235558393, -0.10527114201104659, -0.10821041464805603, -0.10359295118615286, -0.10122909396886826, -0.1001335227344935, -0.09032845800553613, -0.08793634975325837]",center/1479424267389656834.jpg,"[0.0, 2.2274866516102736, 4.350725119659572, 6.473963588514124, 8.597202057022, 10.72044052459665, 12.843678994195233, 14.96691746253332, 17.19440447842466, 19.31764294746313]"
1031,"[114, 113, 112, 111, 111, 111, 111, 111, 112, 112]","[-0.04980301833241363, -0.07040094410037856, -0.09330753076564591, -0.10821041464805603, -0.10646508634090424, -0.10122909396886826, -0.10122909396886826, -0.09751542874496089, -0.0890117883682251, -0.08358836603998121]",center/1479424267439637119.jpg,"[0.0, 2.3397052187179286, 4.462943685902119, 6.586182155109679, 8.709420623904895, 10.832659092615744, 12.955897561132252, 15.079136028933679, 17.306623076324932, 19.228453408735774]"
